hardboil,softboil,shell,lid,stove,taste_hb,remove_hb,taste_sb,remove_sb,grad_st
12.35802354,7.562024254,brown,covered,electric,5,3,3,4,5
6.766577501,4.256417931,brown,uncovered,electric,2,5,2,2,7
10.31080189,5.486804888,white,covered,electric,1,1,3,4,7
13.88796688,6.527131166,white,uncovered,electric,4,1,5,1,1
12.83855742,5.191852361,white,covered,gas,5,5,2,2,3
12.92104415,6.359170567,brown,uncovered,gas,3,4,1,2,3
9.346969363,6.988547935,white,uncovered,electric,5,1,4,3,6
16.93024111,6.129205147,white,uncovered,electric,4,2,3,3,6
9.222972601,4.786321696,brown,covered,electric,2,1,1,2,5
11.99656311,6.064814032,brown,covered,gas,3,4,2,5,2
11.79986028,5.519384328,white,covered,electric,2,2,4,4,9
10.27131359,8.084296587,brown,uncovered,gas,4,2,1,2,3
9.302055013,5.784959592,white,covered,electric,1,4,4,1,4
9.935423465,6.369356339,white,uncovered,electric,2,2,3,1,9
5.572956112,6.87959472,brown,covered,gas,2,4,3,4,10
9.802119728,7.085280307,brown,uncovered,gas,1,3,4,5,1
11.39986905,6.23577135,brown,covered,electric,2,3,1,3,8
7.120375999,5.745941888,white,covered,gas,2,5,3,3,3
8.847281258,6.500358206,brown,uncovered,electric,3,1,3,5,6
10.48768408,6.218824105,white,covered,gas,2,2,2,4,5
9.737492582,6.707909241,brown,uncovered,electric,2,2,1,4,10
10.51413087,6.545811074,brown,covered,gas,3,3,3,1,1
9.330430078,6.26506429,brown,covered,gas,2,3,2,2,1
12.59885014,5.939127628,white,uncovered,gas,3,2,1,5,3
5.824691587,5.125995324,white,covered,electric,1,1,5,1,1
9.127485839,4.455545601,white,covered,gas,1,1,3,1,1
12.0960914,7.241631441,brown,uncovered,electric,2,4,2,1,3
8.168106755,5.257084579,white,uncovered,gas,4,4,5,4,8
12.51781976,6.515829415,white,covered,gas,4,3,3,4,1
8.366186166,5.99436986,white,covered,gas,1,4,4,2,9
8.912781264,5.851421054,white,uncovered,electric,1,1,1,3,8
10.25606954,5.946091367,white,covered,gas,4,3,5,1,2
6.855567782,4.902242229,white,uncovered,electric,3,2,1,3,8
14.56688703,6.112092727,white,uncovered,gas,2,3,4,1,5
10.90281645,5.60171782,white,covered,gas,5,4,5,5,9
9.401913493,6.918531206,white,covered,electric,5,5,3,5,8
6.781485899,8.272856762,white,uncovered,electric,2,5,3,3,4
9.321992694,4.950395655,white,uncovered,electric,4,1,1,5,1
13.46337159,6.557790826,white,covered,gas,1,4,4,4,6
9.962258522,6.478069534,brown,uncovered,electric,4,2,3,4,1
9.111448234,7.507262873,brown,covered,electric,5,1,3,4,8
10.71902505,6.751090159,white,covered,electric,1,1,4,1,8
11.88852532,4.150041277,white,covered,electric,2,3,3,1,3
9.072988629,8.37352207,brown,covered,gas,4,5,1,3,10
9.829846475,6.280620233,white,covered,electric,2,3,3,4,1
6.994688576,6.293569896,brown,uncovered,gas,5,3,3,3,7
10.16509247,7.392255055,white,uncovered,gas,1,1,1,2,3
9.978375489,5.228829338,white,uncovered,electric,2,1,5,3,8
12.5135216,4.886229222,white,uncovered,electric,1,5,3,5,5
10.63878397,6.386083838,brown,covered,electric,2,5,2,3,2
10.0964285,7.082940299,white,covered,electric,1,1,2,3,3
6.158988289,6.442111797,white,covered,gas,5,3,4,1,2
12.60977785,7.860731611,brown,uncovered,electric,5,4,5,4,9
11.20124087,7.952503376,white,covered,gas,4,1,2,5,3
10.67027446,6.709061164,brown,covered,gas,5,1,2,1,10
10.91052801,5.313151439,white,covered,gas,1,2,2,5,2
10.68126727,6.729576149,white,uncovered,gas,4,4,5,4,2
6.094152727,4.850065431,brown,covered,gas,2,1,3,4,3
8.488276539,6.811666712,brown,uncovered,gas,4,4,5,3,10
9.400879068,5.352308006,white,uncovered,gas,1,5,3,1,1
9.481780114,7.174281203,white,covered,electric,4,3,2,3,1
12.45670425,8.697074059,brown,uncovered,electric,4,1,4,2,2
10.85601227,7.195574398,white,covered,electric,1,3,3,3,2
10.50136185,7.283546163,brown,uncovered,gas,2,1,5,5,7
14.05453486,5.948674324,white,uncovered,electric,1,3,5,1,3
8.306854425,5.203559868,white,uncovered,gas,2,1,4,3,5
14.54139847,5.50462484,brown,uncovered,electric,3,5,2,2,8
8.956493239,7.061308053,white,covered,gas,2,4,1,3,10
12.8822603,6.25341168,brown,uncovered,electric,2,5,1,3,4
8.863591731,7.279108186,brown,covered,gas,2,1,3,1,5
8.761526161,8.148894396,white,uncovered,electric,1,4,2,5,1
12.20969814,6.920746408,white,uncovered,electric,4,5,5,2,7
7.340398305,6.434294377,brown,covered,electric,4,2,1,1,5
9.506702489,5.387756277,brown,uncovered,gas,1,1,3,4,5
11.22690204,5.173565125,white,covered,electric,3,1,4,2,6
8.625428249,6.140439673,white,uncovered,electric,1,2,5,4,10
11.00119483,7.310995387,brown,uncovered,electric,4,4,3,4,10
9.02445574,8.717652686,brown,covered,gas,5,4,4,5,4
7.630300658,6.074663276,white,covered,electric,4,3,1,2,1
12.23477039,6.937612279,white,uncovered,gas,3,1,1,2,6
9.915515314,6.89864846,brown,covered,electric,2,1,5,3,1
11.42396389,3.617857815,white,covered,electric,1,5,3,3,5
11.90066128,4.885717229,white,covered,gas,1,5,3,5,10
9.972895838,6.548082872,brown,covered,gas,3,4,5,1,1
7.143992084,3.144634258,brown,uncovered,gas,4,1,4,2,10
9.786139721,6.132578312,white,uncovered,electric,3,2,4,5,6
9.799463584,4.393461813,brown,covered,electric,2,3,2,4,6
11.43180964,6.721966488,brown,uncovered,electric,1,2,5,4,1
5.357115274,6.192867393,brown,uncovered,electric,2,5,3,5,4
11.88456826,5.2572197450000004,brown,uncovered,gas,5,1,4,5,9
12.75097567,6.578728851,brown,uncovered,gas,5,1,2,4,4
10.34335207,7.72107483,brown,uncovered,gas,2,4,1,3,7
10.02033906,7.447329887,brown,uncovered,electric,3,5,3,1,1
8.558281979,7.052843089,brown,covered,gas,4,2,3,4,1
12.54009883,8.461359138,white,uncovered,electric,1,5,5,4,7
10.65591171,6.741699374,white,covered,gas,1,3,1,1,6
8.020187907,5.352584008,white,covered,gas,4,5,5,5,6
4.179562252,5.560734449,white,uncovered,gas,3,4,1,4,1
12.30344889,6.758420568,brown,covered,electric,5,4,2,4,7
9.291254022,7.347053301,brown,uncovered,gas,2,3,4,4,8
10.50623791,5.81724502,brown,covered,gas,1,2,3,3,9
10.74110487,6.429638818,brown,uncovered,gas,5,5,3,2,5
11.31359587,6.869972238,white,covered,electric,3,1,3,4,3
9.360754081,6.998270813,white,uncovered,gas,1,5,2,5,7
10.40384826,5.939325685,white,covered,gas,4,3,2,5,2
9.346667395,4.964072454,brown,covered,gas,2,4,4,1,6
9.014261412,6.256198148,white,covered,electric,5,1,1,2,9
13.12899897,8.282276146,white,uncovered,gas,1,5,4,4,8
8.203642695,5.401916671,white,uncovered,electric,2,3,4,5,5
8.096246888,5.719155127,white,covered,gas,2,5,2,1,10
14.98050323,6.614786825,white,uncovered,electric,1,3,2,5,8
9.959729878,6.495727708,white,covered,gas,1,5,5,5,6
12.51132368,6.973913069,brown,covered,electric,3,4,2,5,2
9.711513138,7.510749371,brown,uncovered,gas,5,5,3,3,1
8.387344769,5.750025633,white,covered,electric,2,4,1,4,8
11.18994282,6.502135133,brown,uncovered,electric,3,5,1,2,3
8.09961347,6.270687379,white,uncovered,electric,2,2,2,4,1
9.44469537,6.671280759,white,covered,electric,4,2,1,5,6
9.628397051,7.233363542,brown,uncovered,electric,4,1,4,2,2
9.864158461,8.176083714,brown,uncovered,gas,3,2,2,5,3
13.54659391,6.266393538,brown,covered,gas,5,4,1,4,1
10.5536823,8.088210111,white,uncovered,gas,2,2,1,5,9
10.5308255,6.995421123,brown,uncovered,electric,2,2,4,4,1
10.30268412,7.996757882,brown,uncovered,gas,2,2,2,4,4
11.21056338,6.50693064,white,uncovered,electric,1,2,1,4,9
6.447071664,6.822851613,brown,uncovered,gas,2,4,2,2,6
9.683513242,6.402131058,brown,covered,gas,3,4,1,1,3
9.044573926,7.642941519,brown,uncovered,gas,1,3,3,1,10
8.375927972,4.291441013,brown,uncovered,gas,5,5,4,4,1
8.006560258,5.487916943,brown,covered,gas,4,2,3,2,3
11.27663811,5.96335692,brown,covered,electric,4,2,2,1,6
11.28581293,6.503290319,brown,uncovered,gas,5,3,1,4,2
10.52126472,6.449607628,white,uncovered,gas,1,1,5,2,10
13.55963465,9.231282561,brown,uncovered,gas,4,3,5,4,2
10.08683498,5.385476665,brown,uncovered,gas,4,2,4,2,9
10.6365781,7.645575149,brown,uncovered,gas,4,4,5,2,5
7.505760159,7.171471539,brown,uncovered,electric,5,3,5,4,4
6.223974022,4.846291558,white,covered,gas,1,3,3,4,6
10.19439356,5.832090013,brown,covered,gas,3,1,1,3,10
9.547479393,5.911646289,brown,covered,electric,2,4,1,1,5
12.27055069,5.846414893,brown,uncovered,electric,1,5,4,1,3
8.56794083,6.500166478,brown,covered,electric,3,3,5,3,6
9.466603386,6.262227081,white,covered,gas,3,5,5,2,2
10.33134318,5.502430082,white,uncovered,gas,4,4,3,3,9
8.29907485,5.246423037,brown,uncovered,gas,3,5,5,2,10
11.58038135,5.473948548,brown,uncovered,gas,1,5,4,5,1
8.939639653,3.982189445,brown,covered,electric,3,4,3,4,9
10.40484931,5.213252169,brown,covered,gas,1,1,3,4,8
13.01183336,6.491360331,brown,uncovered,electric,3,2,3,5,10
9.231437174,6.654585818,white,covered,gas,2,1,2,1,10
9.826557188,6.927499948,white,covered,electric,2,1,4,2,9
13.20539501,6.232062772,brown,uncovered,electric,4,5,4,2,8
8.014129545,5.461101826,white,uncovered,electric,1,2,4,3,2
11.91596406,6.751539381,white,uncovered,gas,1,2,5,1,1
7.064227472,5.07022755,white,covered,electric,2,2,1,1,4
8.782811135,5.720805887,brown,covered,electric,1,3,2,1,10
9.150353015,4.166249974,brown,uncovered,electric,5,5,2,2,8
7.936651066,6.186905617,brown,covered,gas,3,2,5,4,7
12.13940092,6.086143686,brown,covered,electric,4,5,3,2,3
8.217767478,4.712129626,brown,covered,gas,1,4,3,4,8
11.28583488,5.990880071,brown,uncovered,electric,1,3,3,4,4
9.804977672,6.684615669,white,uncovered,electric,1,5,5,4,9
1.236910226,7.522423406,white,covered,gas,5,2,3,4,4
9.696665155,7.202084267,brown,uncovered,gas,3,4,1,4,4
11.17475532,4.667173664,brown,uncovered,electric,1,2,2,5,9
14.27446498,6.447587818,brown,uncovered,gas,3,1,4,4,10
8.078733334,5.787579477,white,covered,gas,4,2,5,2,5
11.03781428,5.627336867,brown,uncovered,electric,1,3,4,5,3
10.39932942,4.975896044,brown,uncovered,electric,4,4,3,2,4
13.23538296,5.485625699,white,uncovered,electric,2,2,4,5,8
10.26894033,6.3178141,brown,uncovered,electric,5,5,4,4,2
4.738506867,5.822492709,brown,covered,gas,1,2,5,3,2
10.43287998,7.785379159,brown,uncovered,electric,2,3,5,1,8
8.999984499,5.751880761,white,covered,gas,4,4,1,2,4
10.52052858,5.892943179,brown,uncovered,electric,3,5,1,4,6
11.1011972,5.68120557,white,uncovered,gas,2,3,3,5,4
10.33058445,6.63700959,white,covered,electric,5,1,4,4,3
13.20598175,8.111453543,brown,covered,gas,3,3,3,1,2
12.30954156,4.013292702,brown,covered,gas,5,1,4,1,4
9.852014576,7.828760396,white,uncovered,gas,4,2,5,2,9
9.483856205,7.056366776,brown,covered,electric,2,5,5,4,2
9.635779701,6.183726115,brown,covered,gas,3,3,1,2,9
9.129004468,6.731126455,brown,covered,gas,3,2,5,2,4
9.498911722,6.846700653,brown,covered,gas,2,5,2,5,5
13.53269669,6.777704196,white,uncovered,electric,1,4,5,2,2
13.34773761,6.503075763,brown,uncovered,gas,4,5,1,3,7
10.31927784,5.89437925,white,uncovered,electric,2,1,2,3,8
13.24436856,5.777762693,brown,covered,electric,2,4,3,2,9
11.80149818,5.64506132,white,uncovered,gas,1,5,5,2,1
10.95839236,6.606338962,white,covered,electric,4,2,3,1,2
10.4829274,7.341746439,brown,covered,electric,5,5,3,4,3
10.8107948,6.874872352,white,covered,gas,3,4,4,3,10
12.43790991,6.405031949,brown,uncovered,electric,3,1,4,3,6
8.687095438,6.564420082,white,covered,gas,4,2,1,2,5
10.38223029,6.923934944,brown,uncovered,electric,3,4,4,4,4
11.69626005,5.059638661,brown,uncovered,gas,4,5,3,1,6
9.201244482,7.45043511,brown,covered,gas,3,2,3,2,8
9.948765594,7.008359998,white,uncovered,gas,1,3,5,1,10
11.70095146,6.280730768,white,uncovered,electric,2,3,4,1,10
11.09808484,5.141367293,white,covered,gas,5,3,5,1,9
13.54440222,6.639781739,white,uncovered,electric,5,4,1,1,7
11.98671875,5.227494776,white,uncovered,gas,4,3,4,5,10
10.02851042,4.679423154,brown,uncovered,electric,5,1,1,4,1
12.14247779,5.631397766,white,uncovered,electric,4,1,1,1,6
9.990834876,6.778712075,brown,covered,electric,3,5,1,2,10
9.055528215,8.115648545,brown,uncovered,electric,5,3,2,2,3
9.57597143,6.145234829,white,uncovered,gas,2,5,3,5,4
11.63110409,6.9689382,brown,covered,gas,1,5,2,3,3
14.20319262,7.187121623,white,uncovered,electric,4,4,3,5,10
10.5258783,6.581499553,brown,uncovered,gas,1,1,2,1,8
7.988637855,4.390040546,white,uncovered,gas,3,1,5,5,8
11.2022724,5.948796016,white,uncovered,electric,1,1,1,3,6
10.80922124,6.781768462,white,covered,electric,1,5,1,5,5
11.25254764,7.35833681,white,uncovered,gas,3,2,2,4,2
7.451104513,5.869276818,brown,covered,electric,4,5,2,5,3
9.581556086,6.469840603,brown,covered,gas,4,5,1,5,2
13.97561742,6.754716294,brown,uncovered,electric,3,2,5,3,6
14.01183347,7.278251859,white,uncovered,gas,5,1,2,3,10
6.308220836,5.905010204,white,uncovered,electric,2,1,5,2,10
9.576568307,5.851587694,brown,uncovered,gas,1,2,5,1,2
6.423520548,6.345921578,white,covered,gas,3,3,2,1,10
12.07568846,6.342254745,white,uncovered,electric,2,3,2,5,1
9.554353649,7.230808145,brown,uncovered,electric,1,1,1,3,9
11.07973383,4.765504104,brown,covered,gas,3,3,4,1,10
12.26230402,7.098085383,brown,uncovered,electric,3,2,3,1,3
9.606568479,6.365583517,brown,covered,electric,1,4,3,4,8
11.94115571,6.207035729,white,covered,gas,5,5,2,5,8
10.23039407,6.736585904,brown,uncovered,gas,5,2,4,1,1
13.23524261,5.655924681,white,covered,electric,4,2,1,3,7
13.14039743,5.03807342,white,covered,electric,3,4,1,1,4
6.897305208,5.967906531,white,covered,electric,4,5,3,4,3
12.78639689,4.594859952,white,covered,gas,3,2,2,3,4
10.34634965,6.904910343,brown,covered,gas,1,1,1,1,10
13.19248008,5.718847463,brown,uncovered,electric,4,5,2,5,7
10.42264763,5.779846254,brown,uncovered,electric,3,2,3,1,10
14.50468916,7.764083707,white,uncovered,gas,2,5,5,4,7
11.43030549,7.465046922,white,covered,electric,3,5,1,1,9
11.59496467,4.967015305,white,covered,gas,1,5,4,5,8
13.39783719,8.244533181,brown,uncovered,electric,2,1,1,5,7
6.052634239,7.187295444,brown,uncovered,gas,1,1,4,1,6
9.971738454,6.93523527,brown,covered,electric,2,1,5,3,7
8.595535369,6.288657988,brown,covered,gas,3,5,1,2,8
12.53411999,5.948365166,white,uncovered,gas,1,1,4,3,8
7.111763178,5.931737068,brown,covered,gas,5,4,1,2,8
14.68750979,7.839309888,white,uncovered,electric,4,5,4,2,3
10.55146469,6.186128221,brown,uncovered,electric,2,2,5,4,8
11.82339625,6.718270283,brown,uncovered,electric,5,5,2,4,7
9.368350926,5.858795456,white,uncovered,gas,4,3,2,1,4
7.856526064,7.905098472,brown,covered,electric,2,5,2,2,2
7.290301733,4.534497158,brown,uncovered,electric,4,3,1,3,5
12.77597748,4.5482625,brown,covered,electric,4,4,2,4,4
12.04322151,7.358674803,brown,covered,gas,2,5,1,3,8
11.55653179,6.22280819,brown,covered,electric,1,4,2,2,6
11.37493054,5.411702137,brown,uncovered,electric,5,1,2,4,10
8.514898782,6.618708678,white,uncovered,electric,2,3,1,1,5
12.13881897,6.439149972,white,uncovered,gas,5,4,3,2,6
7.970063589,5.46388386,white,uncovered,gas,5,4,3,2,6
9.953629818,5.82832663,brown,uncovered,gas,4,1,1,5,5
10.14599643,7.829374814,white,covered,electric,1,3,4,3,5
13.67115415,6.634692157,white,uncovered,gas,1,1,5,5,2
11.20344621,6.993650649,brown,uncovered,electric,5,3,3,5,1
11.23097936,7.644407391,white,covered,gas,1,2,2,5,2
11.81696615,6.747966437,white,uncovered,electric,1,4,5,4,5
10.76473899,4.92373762,brown,covered,gas,5,1,5,2,9
9.184996036,5.922753841,brown,covered,electric,2,3,5,5,1
11.36201351,6.20834335,brown,uncovered,gas,1,4,1,3,9
10.8373103,7.211874456,white,uncovered,electric,4,3,2,4,6
10.40407922,6.311316032,white,covered,gas,3,1,5,5,8
7.433343473,7.602135566,white,uncovered,electric,1,2,3,2,1
10.60157295,7.346892632,brown,uncovered,gas,5,3,1,4,4
10.77221117,7.019763336,brown,uncovered,gas,2,1,4,2,10
9.550460862,6.717895683,white,covered,gas,5,4,1,1,4
11.14264839,7.115561255,white,uncovered,gas,2,3,3,4,8
8.000906373,6.308073124,brown,covered,gas,2,4,4,3,9
7.536914614,6.628314519,white,covered,electric,1,5,2,4,8
10.02577473,6.403262441,white,covered,gas,1,2,1,3,2
7.649843597,7.14706135,white,covered,electric,1,5,2,1,4
11.70514764,7.136773576,brown,uncovered,gas,4,3,3,3,3
12.81988005,5.351604231,brown,uncovered,electric,3,3,2,3,9
13.33518233,4.507735133,white,covered,gas,2,2,5,1,3
9.379826757,5.909953158,brown,covered,gas,4,2,4,5,10
7.885932295,6.147736641,brown,covered,gas,5,3,4,2,1
9.439803521,6.456782857,brown,covered,gas,2,3,3,4,1
11.28601981,5.694321698,white,covered,gas,5,4,5,4,6
10.51847806,4.378573874,white,covered,gas,5,4,3,5,1
9.128300961,7.064325486,white,covered,gas,4,1,3,1,6
8.223774172,5.632783283,brown,covered,electric,3,5,5,3,8
8.6029137,7.051826936,brown,covered,electric,5,3,3,1,4
7.221534983,4.669369552,brown,covered,electric,5,4,2,3,10
10.19486351,5.727122767,brown,covered,gas,5,1,5,3,1
7.708591486,5.733696817,white,covered,gas,3,2,2,3,10
8.281638226,7.303196936,white,uncovered,electric,4,1,1,3,6
11.73684568,6.941508655,white,covered,electric,4,1,2,5,10
11.31530674,4.774166122,white,covered,gas,1,1,5,5,3
8.579372931,6.40241193,white,uncovered,gas,4,4,4,3,2
7.67150198,6.914785064,white,uncovered,gas,5,4,2,5,6
6.012973528,3.817970317,brown,covered,gas,3,3,5,2,8
9.409090509,5.688015005,white,covered,gas,3,1,5,4,6
13.305891,5.109109445,white,uncovered,electric,3,2,4,1,7
5.668726157,7.312843997,white,covered,gas,1,1,1,2,4
11.28506091,7.234339267,white,uncovered,gas,1,5,4,4,10
11.0648568,7.56936927,white,uncovered,gas,3,2,5,1,7
8.815311106,4.745043955,brown,covered,gas,3,5,2,5,3
7.655380806,4.910113525,white,covered,electric,1,1,5,5,9
9.348531047,6.324178231,brown,uncovered,gas,4,3,4,3,2
8.110706293,4.453542626,brown,uncovered,gas,1,1,2,1,1
9.200328116,5.596411654,brown,uncovered,electric,5,4,1,5,2
6.91777927,5.92422978,brown,covered,gas,1,5,4,4,6
12.26009959,7.106997831,white,uncovered,electric,1,2,5,4,10
11.88909315,9.0375438,brown,uncovered,electric,1,1,3,4,7
7.861215247,6.962770184,brown,covered,gas,1,2,2,2,5
12.96587253,6.49918231,brown,uncovered,gas,1,5,2,4,1
12.09297283,6.33740582,white,covered,electric,3,3,1,3,3
13.06345562,7.012880417,white,covered,gas,4,5,1,1,7
8.897979325,5.6049775,white,covered,electric,4,5,2,3,1
6.705087346,6.232772011,brown,covered,gas,2,1,5,3,3
11.27333582,8.743435469,white,uncovered,electric,5,1,2,3,9
10.13824597,4.510599272,white,covered,gas,4,2,3,2,4
10.05340004,6.4504173,white,covered,electric,4,3,3,5,4
9.375518832,4.453898697,brown,covered,gas,5,4,4,5,5
7.799283079,8.079305001,brown,uncovered,gas,2,2,4,5,10
10.68053886,4.712001994,brown,covered,gas,2,2,2,3,1
9.242393245,7.091051747,brown,uncovered,electric,4,4,1,3,5
14.18759732,6.894073424,white,uncovered,gas,1,4,2,5,3
11.83043012,6.049122076,brown,covered,electric,3,3,5,3,1
10.29594732,6.934425375,white,uncovered,gas,1,5,3,3,2
8.235384151,7.196242733,white,covered,gas,4,5,3,2,10
10.0672372,6.894563454,brown,uncovered,gas,5,3,3,4,6
9.745924727,4.360147069,white,uncovered,electric,2,4,5,1,7
12.02979577,6.721485982,brown,uncovered,gas,1,1,5,2,4
8.316726472,4.757275703,white,covered,gas,1,5,4,5,9
9.079265634,6.450575223,white,covered,gas,2,4,4,2,2
9.526067339,4.650476554,white,covered,electric,3,5,3,4,8
11.28871682,7.088822911,white,uncovered,electric,5,4,3,3,6
9.116545159,6.089176969,brown,covered,electric,1,2,4,3,8
10.04760645,5.019934845,brown,covered,gas,5,5,5,3,5
11.96671781,4.745214723,white,covered,gas,1,5,1,3,4
7.746813045,6.004958791,brown,uncovered,gas,4,1,5,2,7
11.6558041,7.304448211,brown,uncovered,electric,5,5,1,1,10
6.952804228,6.572357647,white,uncovered,gas,3,2,1,2,5
6.759709623,5.611039959,brown,covered,gas,5,1,4,4,7
12.28909511,5.002693568,white,covered,gas,1,5,3,5,8
8.568622311,5.451397437,white,covered,electric,4,4,1,2,4
12.97996175,5.947541351,brown,uncovered,gas,4,2,3,3,4
7.848496439,7.297054478,brown,uncovered,gas,3,3,4,2,8
12.54764806,7.153897969,brown,uncovered,electric,1,4,4,5,6
13.12981232,6.969906585,brown,covered,electric,3,4,4,5,8
4.984457771,6.079482857,white,covered,gas,5,5,4,4,7
12.91738942,7.276771442,brown,covered,electric,1,4,5,3,5
10.49925246,8.816456504,white,covered,gas,3,5,3,2,6
9.803472387,6.001188947,brown,covered,electric,2,2,1,3,10
10.94072284,6.7979841070000004,brown,uncovered,electric,4,1,1,5,10
10.67134967,5.662284817,brown,covered,electric,4,1,4,1,5
9.703908809,5.683257191,white,uncovered,gas,4,5,5,4,6
10.79636766,6.786916576,white,covered,gas,4,4,4,1,1
11.44814315,6.374617036,white,covered,gas,4,4,4,2,3
13.88596766,5.522196797,white,covered,electric,4,5,2,2,10
11.05201346,3.7087923800000002,brown,covered,gas,5,5,1,5,1
11.95835988,7.205434442,brown,covered,electric,2,4,1,1,6
6.362816312,6.92246087,white,covered,gas,1,4,4,3,2
9.533197819,6.944649147,white,uncovered,electric,4,3,3,1,8
12.73076874,8.705779866,brown,uncovered,electric,2,4,3,1,5
14.03183918,4.419340835,brown,uncovered,electric,3,4,1,5,10
9.542668572,7.514253143,white,uncovered,gas,4,3,1,2,1
10.57794458,5.575688574,brown,covered,electric,3,2,4,1,1
7.859305675,5.974439239,brown,covered,gas,4,1,5,3,6
9.877734223,5.387441112,brown,covered,electric,4,5,5,1,4
12.46558255,4.143955432,white,covered,gas,5,4,2,4,5
12.1539169,7.240051651,brown,covered,gas,3,4,4,3,2
11.17801769,7.149527166,brown,uncovered,gas,5,5,5,5,8
8.548115867,5.189210374,white,uncovered,electric,4,5,2,2,6
10.18682876,7.09810871,white,covered,gas,2,5,3,4,9
8.130284672,5.648315377,white,covered,electric,4,5,1,3,5
10.549908,6.887245656,white,covered,gas,4,2,1,2,1
10.57629063,7.051131829,white,covered,electric,1,2,3,2,2
12.68045109,5.798465617,white,covered,gas,3,5,3,3,3
14.21443803,7.244907035,white,uncovered,electric,2,2,3,2,1
11.51883848,6.435077903,brown,uncovered,gas,1,4,5,2,4
10.14991874,6.094930406,brown,covered,electric,3,3,3,3,8
7.066069817,5.702407392,white,covered,gas,1,1,5,3,8
12.19053713,5.383047793,white,covered,electric,5,1,3,1,5
10.20190647,8.262411713,brown,covered,gas,3,1,2,3,2
10.68200609,6.454156721,white,uncovered,electric,5,4,1,4,3
10.08678798,6.44336767,brown,covered,gas,4,5,3,1,1
9.483224016,7.413274308,brown,covered,electric,5,4,5,2,2
10.66065611,7.605796059,white,uncovered,electric,3,1,2,3,1
12.46478716,7.008786926,brown,uncovered,electric,4,1,2,1,3
10.54035503,6.584880292,white,uncovered,gas,2,1,1,5,6
9.321877041,5.242914234,white,covered,gas,3,1,4,4,7
11.39160975,6.894600295,white,covered,gas,4,3,3,5,5
9.004705196,4.84344499,white,uncovered,gas,4,1,5,2,7
11.54815108,7.570346483,white,uncovered,electric,1,3,4,1,1
7.993026352,5.239666119,white,uncovered,gas,4,2,2,4,10
9.938901033,4.720614351,white,uncovered,gas,2,1,5,2,1
9.109664912,5.403761917,brown,covered,electric,3,4,3,5,10
11.64701934,6.783735956,brown,uncovered,gas,3,2,3,4,9
9.440985028,5.350660944,brown,covered,electric,1,1,4,5,2
9.982574905,5.621000549,white,covered,electric,2,4,4,3,3
10.96714472,4.663780298,white,covered,gas,5,1,2,3,4
12.17191303,6.914292458,white,uncovered,electric,2,2,2,5,2
9.783562422,7.179265526,white,covered,gas,4,2,2,2,2
8.34471525,5.68468957,white,covered,gas,3,4,5,5,6
10.55559166,4.808314984,brown,covered,gas,5,1,2,1,5
7.620773957,6.822307012,white,uncovered,gas,5,4,4,1,10
5.474421949,5.782714805,brown,covered,gas,1,4,4,2,10
8.627218309,7.834874277,brown,uncovered,electric,3,3,3,2,6
10.99065149,6.122286602,white,uncovered,electric,1,1,5,5,2
6.94264508,6.191764554,brown,uncovered,gas,2,5,5,4,5
4.878378351,4.838498163,white,covered,electric,2,2,2,3,3
7.830995975,5.768281181,white,covered,electric,3,1,2,2,8
12.60739729,8.241548076,brown,uncovered,gas,4,2,4,3,3
7.908330663,4.636495551,white,uncovered,electric,4,2,2,4,4
11.01476094,4.32985835,white,covered,electric,2,2,3,3,4
10.86260941,5.315434321,white,covered,gas,2,2,5,2,9
9.565907621,3.806311453,white,covered,electric,2,2,5,1,2
10.23034073,5.385377846,white,covered,gas,2,3,4,5,7
8.917634484,5.39339572,brown,covered,electric,1,5,1,3,1
13.16936322,6.595463312,brown,uncovered,electric,1,2,4,4,9
11.13470314,4.216741598,white,uncovered,gas,1,5,1,2,9
10.81426156,6.475048645,brown,covered,electric,3,5,3,4,10
8.949686269,5.548033272,white,covered,electric,1,3,3,3,6
9.659158357,5.403289625,brown,covered,electric,4,5,4,1,8
9.895031337,6.632372429,white,covered,gas,3,1,5,5,7
7.222425403,5.09602146,brown,covered,gas,3,5,2,5,6
13.98554683,6.884035174,brown,uncovered,electric,2,2,1,3,5
10.39705179,4.877894919,brown,uncovered,electric,5,5,2,5,7
11.73796718,7.460427977,brown,uncovered,gas,2,4,5,1,3
5.224128331,6.6721109,brown,covered,electric,3,5,1,2,8
9.097507802,7.165363438,brown,covered,electric,4,4,5,4,1
6.257140162,6.892240703,white,covered,gas,4,4,3,1,9
12.65244328,6.173026208,white,uncovered,gas,5,2,2,4,10
12.30595375,6.798446792,brown,uncovered,gas,4,5,4,5,5
13.39026304,7.917539612,white,covered,electric,5,5,5,2,2
11.76014108,4.90004514,white,uncovered,electric,5,1,3,5,6
8.545840952,5.390091172,white,covered,gas,5,4,4,4,6
10.19157236,8.003198012,brown,uncovered,gas,2,5,5,3,9
9.094917171,5.643740888,white,covered,electric,3,1,1,2,5
10.14513555,7.617080082,brown,uncovered,electric,3,5,3,2,4
10.48528611,6.527685435,white,covered,electric,2,1,2,5,5
9.345686876,4.6012859,brown,covered,electric,4,5,2,5,1
10.53238312,7.07151543,white,uncovered,gas,1,2,5,1,10
12.45155687,8.19860684,white,uncovered,electric,3,3,5,1,2
11.33027014,5.359074934,brown,uncovered,electric,3,2,3,2,3
